  0,00000   0,00000 150,00000
  0,00000   0,00000  38,73708
  0,00000   0,00000  35,56024
  0,00000   0,00000  42,76828
  0,00000   0,00000  37,57149
  0,00000   0,00000  32,47047
  0,00000   0,00000  37,72304
  0,00000   0,00000  29,78269
  0,00000   0,00000  24,57013
  0,00000   0,00000  30,62056
  0,00000   0,00000  35,61209
  0,00000   0,00000  34,68536
  0,00000   0,00000  35,17928
  0,00000   0,00000  32,71066
  0,00000   0,00000  31,82995
  0,00000   0,00000  39,18638
  0,00000   0,00000  37,30711
  0,00000   0,00000  37,68607
  0,00000   0,00000  31,71074
  0,00000   0,00000  27,06963
  0,00000   0,00000  33,13570
  0,00000   0,00000  38,01875
  0,00000   0,00000  36,70839
  0,00000   0,00000  40,26049
  0,00000   0,00000  37,51405
  0,00000   0,00000  29,93609
  0,00000   0,00000  33,57475
  0,00000   0,00000  38,67090
  0,00000   0,00000  32,38078
  0,00000   0,00000  31,41276
  0,00000   0,00000  26,61868
  0,00000   0,00000  24,53990
  0,00000   0,00000  42,77793
  0,00000   0,00000  31,36576
  0,00000   0,00000  32,92088
  0,00000   0,00000  32,89497
  0,00000   0,00000  30,01684
  0,00000   0,00000  29,69724
  0,00000   0,00000  33,64053
  0,00000   0,00000  36,22934
  0,00000   0,00000  34,79635
  0,00000   0,00000  33,76240
  0,00000   0,00000  35,87650
  0,00000   0,00000  34,19683
  0,00000   0,00000  32,88984
  0,00000   0,00000  38,29147
  0,00000   0,00000  35,28744
  0,00000   0,00000  29,73428
  0,00000   0,00000  28,55949
  0,00000   0,00000  33,39725
  0,00000   0,00000  37,04489
  0,00000   0,00000  32,27228
  0,00000   0,00000  33,20180
  0,00000   0,00000  38,69983
  0,00000   0,00000  30,90600
  0,00000   0,00000  31,33417
  0,00000   0,00000  34,17535
  0,00000   0,00000  30,10523
  0,00000   0,00000  27,26298
  0,00000   0,00000  38,92566
  0,00000   0,00000  29,34080
  0,00000   0,00000  36,94030
  0,00000   0,00000  29,16521
  0,00000   0,00000  45,98724
  0,00000   0,00000  33,80881
  0,00000   0,00000  29,82604
  0,00000   0,00000  29,09481
  0,00000   0,00000  31,02017
  0,00000   0,00000  24,68277
  0,00000   0,00000  24,88749
  0,00000   0,00000  30,29570
  0,00000   0,00000  28,60177
  0,00000   0,00000  34,89467
  0,00000   0,00000  36,10805
  0,00000   0,00000  25,09889
  0,00000   0,00000  28,79366
  0,00000   0,00000  35,42570
  0,00000   0,00000  23,91730
  0,00000   0,00000  34,40231
  0,00000   0,00000  27,76604
  0,00000   0,00000  32,77888
  0,00000   0,00000  27,45818
  0,00000   0,00000  19,99581
  0,00000   0,00000  29,66039
  0,00000   0,00000  24,42379
  0,00000   0,00000  24,68746
  0,00000   0,00000  41,26851
  0,00000   0,00000  29,77894
  0,00000   0,00000  20,38795
  0,00000   0,00000  38,73359
  0,00000   0,00000  26,25272
  0,00000   0,00000  37,22506
  0,00000   0,00000  36,63109
  0,00000   0,00000  38,27362
  0,00000   0,00000  34,33552
  0,00000   0,00000  24,54156
  0,00000   0,00000  29,83793
  0,00000   0,00000  41,72554
  0,00000   0,00000  47,83582
  0,00000   0,00000  34,07648
  0,00000   0,00000  33,14456
  0,00000   0,00000  27,70059
  0,00000   0,00000  27,71328
  0,00000   0,00000  29,69121
  0,00000   0,00000  36,97497
  0,00000   0,00000  35,16162
  0,00000   0,00000  28,18120
  0,00000   0,00000  29,75600
  0,00000   0,00000  36,95103
  0,00000   0,00000  40,10233
  0,00000   0,00000  32,17177
  0,00000   0,00000  43,09444
  0,00000   0,00000  27,40902
  0,00000   0,00000  44,15001
  0,00000   0,00000  35,85642
  0,00000   0,00000  31,82063
  0,00000   0,00000  25,50423
  0,00000   0,00000  34,66760
  0,00000   0,00000  37,40237
  0,00000   0,00000  30,78694
  0,00000   0,00000  35,75593
  0,00000   0,00000  34,72200
  0,00000   0,00000  40,64901
  0,00000   0,00000  26,97786
  0,00000   0,00000  17,19781
  0,00000   0,00000  29,11775
  0,00000   0,00000  33,01440
  0,00000   0,00000  26,92716
  0,00000   0,00000  41,68428
  0,00000   0,00000  29,78849
  0,00000   0,00000  32,01747
  0,00000   0,00000  39,53631
  0,00000   0,00000  38,16387
  0,00000   0,00000  36,35677
  0,00000   0,00000  33,39837
  0,00000   0,00000  30,09356
  0,00000   0,00000  17,08246
  0,00000   0,00000  34,49376
  0,00000   0,00000  21,95196
  0,00000   0,00000  30,80089
  0,00000   0,00000  30,09570
  0,00000   0,00000  29,60344
  0,00000   0,00000  33,60704
  0,00000   0,00000  31,01152
  0,00000   0,00000  27,59639
  0,00000   0,00000  30,41188
  0,00000   0,00000  40,44544
  0,00000   0,00000  35,37738
  0,00000   0,00000  33,67564
  0,00000   0,00000  33,78770
  0,00000   0,00000  36,62752
  0,00000   0,00000  39,55848
  0,00000   0,00000  24,66456
  0,00000   0,00000  33,23498
  0,00000   0,00000  43,23587
  0,00000   0,00000  36,68092
  0,00000   0,00000  30,13611
  0,00000   0,00000  42,19597
  0,00000   0,00000  35,57225
  0,00000   0,00000  37,17266
  0,00000   0,00000  38,62906
  0,00000   0,00000  29,18852
  0,00000   0,00000  31,18943
  0,00000   0,00000  40,01977
  0,00000   0,00000  26,53039
  0,00000   0,00000  36,22924
  0,00000   0,00000  34,44202
  0,00000   0,00000  35,08162
  0,00000   0,00000  34,76773
  0,00000   0,00000  38,99836
  0,00000   0,00000  38,58478
  0,00000   0,00000  27,04184
  0,00000   0,00000  27,62394
  0,00000   0,00000  28,33385
  0,00000   0,00000  30,23046
  0,00000   0,00000  29,04781
  0,00000   0,00000  29,76512
  0,00000   0,00000  31,64806
  0,00000   0,00000  24,65105
  0,00000   0,00000  24,58794
  0,00000   0,00000  37,90713
  0,00000   0,00000  39,56216
  0,00000   0,00000  41,47000
  0,00000   0,00000  28,40748
  0,00000   0,00000  37,27076
  0,00000   0,00000  31,84698
  0,00000   0,00000  38,51460
  0,00000   0,00000  37,35722
  0,00000   0,00000  30,26587
  0,00000   0,00000  31,18014
  0,00000   0,00000  27,70426
  0,00000   0,00000  30,07334
  0,00000   0,00000  36,05973
  0,00000   0,00000  34,06699
  0,00000   0,00000  37,47093
  0,00000   0,00000  39,31211
  0,00000   0,00000  37,97474
  0,00000   0,00000  28,82074
  0,00000   0,00000  26,35060
  0,00000   0,00000  43,15473
  0,00000   0,00000  28,69023
  0,00000   0,00000  34,38913
  0,00000   0,00000  34,39238
  0,00000   0,00000  30,29406
  0,00000   0,00000  32,51649
  0,00000   0,00000  35,18754
  0,00000   0,00000  26,80085
  0,00000   0,00000  42,38402
  0,00000   0,00000  32,67551
  0,00000   0,00000  21,87510
  0,00000   0,00000  35,61287
  0,00000   0,00000  44,43638
  0,00000   0,00000  31,62243
  0,00000   0,00000  32,28256
  0,00000   0,00000  35,41321
  0,00000   0,00000  45,19304
  0,00000   0,00000  24,85765
  0,00000   0,00000  39,89981
  0,00000   0,00000  34,59207
  0,00000   0,00000  28,90569
  0,00000   0,00000  35,99235
  0,00000   0,00000  51,04363
  0,00000   0,00000  24,36291
  0,00000   0,00000  25,64784
  0,00000   0,00000  41,10215
  0,00000   0,00000  20,17537
  0,00000   0,00000  36,03783
  0,00000   0,00000  27,53717
  0,00000   0,00000  35,57172
  0,00000   0,00000  33,32668
  0,00000   0,00000  48,86596
  0,00000   0,00000  27,98486
  0,00000   0,00000  31,57411
  0,00000   0,00000  21,27076
  0,00000   0,00000  35,19419
  0,00000   0,00000  36,20730
  0,00000   0,00000  36,09060
  0,00000   0,00000  44,87061
  0,00000   0,00000  45,17233
  0,00000   0,00000  45,51802
  0,00000   0,00000  35,25717
  0,00000   0,00000  32,59345
  0,00000   0,00000  32,84692
  0,00000   0,00000  28,93498
  0,00000   0,00000  27,50622
  0,00000   0,00000  42,22845
  0,00000   0,00000  48,26849
  0,00000   0,00000  34,05433
  0,00000   0,00000  36,85190
  0,00000   0,00000  28,50911
  0,00000   0,00000  28,75326
  0,00000   0,00000  24,83112
  0,00000   0,00000  44,00400
  0,00000   0,00000  34,60647
  0,00000   0,00000  30,73479
  0,00000   0,00000  44,79789
  0,00000   0,00000  29,83974
