  0,00000   0,00000 150,00000
  0,00000   0,00000  52,21078
  0,00000   0,00000  42,25567
  0,00000   0,00000  47,24179
  0,00000   0,00000  47,46177
  0,00000   0,00000  41,62757
  0,00000   0,00000  54,07087
  0,00000   0,00000  37,77187
  0,00000   0,00000  47,62039
  0,00000   0,00000  47,18331
  0,00000   0,00000  35,66671
  0,00000   0,00000  43,38155
  0,00000   0,00000  46,45881
  0,00000   0,00000  43,11748
  0,00000   0,00000  45,49637
  0,00000   0,00000  47,83410
  0,00000   0,00000  46,98835
  0,00000   0,00000  46,78053
  0,00000   0,00000  45,90396
  0,00000   0,00000  42,90373
  0,00000   0,00000  47,39435
  0,00000   0,00000  46,41037
  0,00000   0,00000  46,78922
  0,00000   0,00000  35,55058
  0,00000   0,00000  46,91499
  0,00000   0,00000  36,14389
  0,00000   0,00000  50,91008
  0,00000   0,00000  49,61228
  0,00000   0,00000  42,99547
  0,00000   0,00000  39,40122
  0,00000   0,00000  39,74100
  0,00000   0,00000  44,21338
  0,00000   0,00000  36,59652
  0,00000   0,00000  42,95635
  0,00000   0,00000  36,41695
  0,00000   0,00000  44,69595
  0,00000   0,00000  45,82022
  0,00000   0,00000  47,19904
  0,00000   0,00000  49,54176
  0,00000   0,00000  42,62941
  0,00000   0,00000  46,54300
  0,00000   0,00000  40,79289
  0,00000   0,00000  47,07863
  0,00000   0,00000  44,99690
  0,00000   0,00000  40,11580
  0,00000   0,00000  41,82616
  0,00000   0,00000  46,07538
  0,00000   0,00000  44,99639
  0,00000   0,00000  35,95645
  0,00000   0,00000  44,45335
  0,00000   0,00000  46,79329
  0,00000   0,00000  47,83919
  0,00000   0,00000  40,45868
  0,00000   0,00000  50,14530
  0,00000   0,00000  41,35776
  0,00000   0,00000  42,97680
  0,00000   0,00000  45,21312
  0,00000   0,00000  45,84398
  0,00000   0,00000  46,03458
  0,00000   0,00000  46,70378
  0,00000   0,00000  40,46811
  0,00000   0,00000  52,72161
  0,00000   0,00000  43,09350
  0,00000   0,00000  42,22785
  0,00000   0,00000  51,89049
  0,00000   0,00000  40,12498
  0,00000   0,00000  38,70362
  0,00000   0,00000  41,75416
  0,00000   0,00000  49,42741
  0,00000   0,00000  39,43824
  0,00000   0,00000  45,39148
  0,00000   0,00000  45,49735
  0,00000   0,00000  58,80885
  0,00000   0,00000  46,11170
  0,00000   0,00000  44,47275
  0,00000   0,00000  40,45678
  0,00000   0,00000  38,27745
  0,00000   0,00000  42,30844
  0,00000   0,00000  44,77974
  0,00000   0,00000  49,31581
  0,00000   0,00000  36,55929
  0,00000   0,00000  48,23520
  0,00000   0,00000  43,80988
  0,00000   0,00000  38,22433
  0,00000   0,00000  39,21787
  0,00000   0,00000  42,55821
  0,00000   0,00000  50,70682
  0,00000   0,00000  43,92620
  0,00000   0,00000  34,92628
  0,00000   0,00000  41,53370
  0,00000   0,00000  50,23310
  0,00000   0,00000  44,60118
  0,00000   0,00000  37,38314
  0,00000   0,00000  37,68615
  0,00000   0,00000  37,92236
  0,00000   0,00000  35,68850
  0,00000   0,00000  36,54853
  0,00000   0,00000  54,72666
  0,00000   0,00000  53,63756
  0,00000   0,00000  33,12008
  0,00000   0,00000  43,45175
  0,00000   0,00000  42,54634
  0,00000   0,00000  39,75382
  0,00000   0,00000  36,48072
  0,00000   0,00000  38,17453
  0,00000   0,00000  55,83323
  0,00000   0,00000  40,96841
  0,00000   0,00000  42,16403
  0,00000   0,00000  56,64726
  0,00000   0,00000  40,49222
  0,00000   0,00000  40,78379
  0,00000   0,00000  44,54654
  0,00000   0,00000  43,02209
  0,00000   0,00000  33,23103
  0,00000   0,00000  40,58587
  0,00000   0,00000  37,68256
  0,00000   0,00000  43,32950
  0,00000   0,00000  37,07415
  0,00000   0,00000  56,04580
  0,00000   0,00000  49,92583
  0,00000   0,00000  32,81445
  0,00000   0,00000  36,22394
  0,00000   0,00000  35,55890
  0,00000   0,00000  39,83353
  0,00000   0,00000  42,43185
  0,00000   0,00000  34,25940
  0,00000   0,00000  39,11041
  0,00000   0,00000  37,89682
  0,00000   0,00000  38,64579
  0,00000   0,00000  44,17004
  0,00000   0,00000  48,68181
  0,00000   0,00000  39,92581
  0,00000   0,00000  33,72150
  0,00000   0,00000  45,93101
  0,00000   0,00000  46,05019
  0,00000   0,00000  38,32492
  0,00000   0,00000  44,15100
  0,00000   0,00000  37,94121
  0,00000   0,00000  34,50589
  0,00000   0,00000  35,95309
  0,00000   0,00000  54,86499
  0,00000   0,00000  34,35928
  0,00000   0,00000  36,45775
  0,00000   0,00000  38,45530
  0,00000   0,00000  46,86719
  0,00000   0,00000  44,06912
  0,00000   0,00000  30,77724
  0,00000   0,00000  47,27203
  0,00000   0,00000  28,88011
  0,00000   0,00000  42,99631
  0,00000   0,00000  48,16273
  0,00000   0,00000  57,46034
  0,00000   0,00000  45,76908
  0,00000   0,00000  36,10660
  0,00000   0,00000  35,90107
  0,00000   0,00000  35,18110
  0,00000   0,00000  36,14361
  0,00000   0,00000  39,53873
  0,00000   0,00000  33,57522
  0,00000   0,00000  47,57243
  0,00000   0,00000  40,83452
  0,00000   0,00000  53,86621
  0,00000   0,00000  35,53056
  0,00000   0,00000  45,04784
  0,00000   0,00000  42,21736
  0,00000   0,00000  44,40972
  0,00000   0,00000  41,60260
  0,00000   0,00000  58,93762
  0,00000   0,00000  37,09042
  0,00000   0,00000  29,80507
  0,00000   0,00000  28,80073
  0,00000   0,00000  40,10692
  0,00000   0,00000  31,01191
  0,00000   0,00000  54,53292
  0,00000   0,00000  49,01182
  0,00000   0,00000  35,41653
  0,00000   0,00000  35,16099
  0,00000   0,00000  37,32031
  0,00000   0,00000  38,13570
  0,00000   0,00000  44,87302
  0,00000   0,00000  37,73464
  0,00000   0,00000  33,29059
  0,00000   0,00000  47,31035
  0,00000   0,00000  37,04479
  0,00000   0,00000  47,72148
  0,00000   0,00000  48,43763
  0,00000   0,00000  49,42402
