  0,00000   0,00000 150,00000
  0,00000   0,00000  37,06438
  0,00000   0,00000  35,55813
  0,00000   0,00000  30,57407
  0,00000   0,00000  37,25203
  0,00000   0,00000  30,77268
  0,00000   0,00000  34,94550
  0,00000   0,00000  23,86843
  0,00000   0,00000  36,35617
  0,00000   0,00000  40,87349
  0,00000   0,00000  35,06262
  0,00000   0,00000  33,98665
  0,00000   0,00000  50,39075
  0,00000   0,00000  34,90207
  0,00000   0,00000  30,75197
  0,00000   0,00000  43,34159
  0,00000   0,00000  30,58005
  0,00000   0,00000  38,39203
  0,00000   0,00000  38,87465
  0,00000   0,00000  34,68423
  0,00000   0,00000  38,55885
  0,00000   0,00000  31,29693
  0,00000   0,00000  33,92523
  0,00000   0,00000  49,30368
  0,00000   0,00000  43,82314
  0,00000   0,00000  34,19904
  0,00000   0,00000  48,57667
  0,00000   0,00000  36,22218
  0,00000   0,00000  30,39516
  0,00000   0,00000  32,84564
  0,00000   0,00000  42,84271
  0,00000   0,00000  51,74006
  0,00000   0,00000  43,39791
  0,00000   0,00000  48,18017
  0,00000   0,00000  42,09411
  0,00000   0,00000  32,51427
  0,00000   0,00000  37,41435
  0,00000   0,00000  30,19681
  0,00000   0,00000  48,47867
  0,00000   0,00000  48,62332
  0,00000   0,00000  34,98643
  0,00000   0,00000  47,35738
  0,00000   0,00000  36,22875
  0,00000   0,00000  39,41323
  0,00000   0,00000  34,79781
  0,00000   0,00000  45,53693
  0,00000   0,00000  46,85159
  0,00000   0,00000  48,07769
  0,00000   0,00000  47,16055
  0,00000   0,00000  46,32134
  0,00000   0,00000  45,31416
  0,00000   0,00000  42,17628
  0,00000   0,00000  45,48265
  0,00000   0,00000  49,88540
  0,00000   0,00000  40,06795
  0,00000   0,00000  41,07296
  0,00000   0,00000  46,52715
  0,00000   0,00000  42,32263
  0,00000   0,00000  44,98948
  0,00000   0,00000  35,57724
  0,00000   0,00000  44,36808
  0,00000   0,00000  43,19560
  0,00000   0,00000  44,96047
  0,00000   0,00000  45,64251
  0,00000   0,00000  43,71223
  0,00000   0,00000  40,07971
  0,00000   0,00000  45,26239
  0,00000   0,00000  37,13865
  0,00000   0,00000  47,32081
  0,00000   0,00000  26,04845
  0,00000   0,00000  35,50542
  0,00000   0,00000  37,25275
  0,00000   0,00000  42,95836
  0,00000   0,00000  44,15647
  0,00000   0,00000  25,82172
  0,00000   0,00000  35,86375
  0,00000   0,00000  42,45083
  0,00000   0,00000  31,77832
  0,00000   0,00000  43,05447
  0,00000   0,00000  45,78497
  0,00000   0,00000  44,02936
  0,00000   0,00000  43,64543
  0,00000   0,00000  44,92621
  0,00000   0,00000  43,85784
  0,00000   0,00000  41,54848
  0,00000   0,00000  44,48178
  0,00000   0,00000  40,37919
